cbsa_code,cbsa,date,year,active,population,state,census_region,activity
10500,"Albany, GA",2021-02-01,2021,2890,147773,Georgia,South Atlantic,1.955702327218098
10500,"Albany, GA",2021-03-01,2021,2905,147773,Georgia,South Atlantic,1.9658530313386071
10500,"Albany, GA",2021-04-01,2021,2934,147773,Georgia,South Atlantic,1.9854777259715917
10500,"Albany, GA",2021-05-01,2021,2917,147773,Georgia,South Atlantic,1.9739735946350145
10500,"Albany, GA",2021-06-01,2021,2922,147773,Georgia,South Atlantic,1.9773571626751842
10500,"Albany, GA",2021-07-01,2021,2919,147773,Georgia,South Atlantic,1.9753270218510823
10500,"Albany, GA",2021-08-01,2021,2935,147773,Georgia,South Atlantic,1.9861544395796256
10500,"Albany, GA",2021-09-01,2021,2910,147773,Georgia,South Atlantic,1.969236599378777
10500,"Albany, GA",2021-10-01,2021,2939,147773,Georgia,South Atlantic,1.9888612940117611
10500,"Albany, GA",2021-11-01,2021,2968,147773,Georgia,South Atlantic,2.008485988644746
10500,"Albany, GA",2021-12-01,2021,2992,147773,Georgia,South Atlantic,2.0247271152375603
10500,"Albany, GA",2022-01-01,2022,2994,147773,Georgia,South Atlantic,2.026080542453628
10500,"Albany, GA",2022-02-01,2022,2979,147773,Georgia,South Atlantic,2.015929838333119
10500,"Albany, GA",2022-03-01,2022,3008,147773,Georgia,South Atlantic,2.0355545329661036
10500,"Albany, GA",2022-04-01,2022,3033,147773,Georgia,South Atlantic,2.0524723731669523
10500,"Albany, GA",2022-05-01,2022,3029,147773,Georgia,South Atlantic,2.0497655187348163
10500,"Albany, GA",2022-06-01,2022,3024,147773,Georgia,South Atlantic,2.0463819506946463
10500,"Albany, GA",2022-07-01,2022,3110,147773,Georgia,South Atlantic,2.104579320985566
10500,"Albany, GA",2022-08-01,2022,3110,147773,Georgia,South Atlantic,2.104579320985566
10500,"Albany, GA",2022-09-01,2022,3102,147773,Georgia,South Atlantic,2.099165612121294
10500,"Albany, GA",2022-10-01,2022,3125,147773,Georgia,South Atlantic,2.1147300251060748
10540,"Albany-Lebanon, OR",2019-08-01,2019,3674,127700,Oregon,Pacific,2.8770555990602973
10540,"Albany-Lebanon, OR",2019-09-01,2019,3755,127700,Oregon,Pacific,2.9404855129209087
10540,"Albany-Lebanon, OR",2019-10-01,2019,3764,127700,Oregon,Pacific,2.947533281127643
10540,"Albany-Lebanon, OR",2019-11-01,2019,3776,127700,Oregon,Pacific,2.956930305403289
10540,"Albany-Lebanon, OR",2019-12-01,2019,3770,127700,Oregon,Pacific,2.9522317932654656
10540,"Albany-Lebanon, OR",2020-01-01,2020,3750,128936,Oregon,Pacific,2.908419681082087
10540,"Albany-Lebanon, OR",2020-02-01,2020,3710,128936,Oregon,Pacific,2.8773965378172117
10540,"Albany-Lebanon, OR",2020-03-01,2020,3738,128936,Oregon,Pacific,2.899112738102625
10540,"Albany-Lebanon, OR",2020-04-01,2020,3766,128936,Oregon,Pacific,2.9208289383880373
10540,"Albany-Lebanon, OR",2020-05-01,2020,3793,128936,Oregon,Pacific,2.9417695600918283
10540,"Albany-Lebanon, OR",2020-06-01,2020,3792,128936,Oregon,Pacific,2.9409939815102066
10540,"Albany-Lebanon, OR",2020-07-01,2020,3805,128936,Oregon,Pacific,2.9510765030712913
10540,"Albany-Lebanon, OR",2020-08-01,2020,3811,128936,Oregon,Pacific,2.9557299745610224
10540,"Albany-Lebanon, OR",2020-09-01,2020,3818,128936,Oregon,Pacific,2.9611590246323756
10540,"Albany-Lebanon, OR",2020-10-01,2020,3791,128936,Oregon,Pacific,2.9402184029285845
10540,"Albany-Lebanon, OR",2020-11-01,2020,3766,128936,Oregon,Pacific,2.9208289383880373
10540,"Albany-Lebanon, OR",2020-12-01,2020,3716,128936,Oregon,Pacific,2.8820500093069428
10540,"Albany-Lebanon, OR",2021-01-01,2021,3726,129839,Oregon,Pacific,2.8697078689761937
10540,"Albany-Lebanon, OR",2021-02-01,2021,3867,129839,Oregon,Pacific,2.978303899444697
10540,"Albany-Lebanon, OR",2021-03-01,2021,3892,129839,Oregon,Pacific,2.9975585147759918
10540,"Albany-Lebanon, OR",2021-04-01,2021,3907,129839,Oregon,Pacific,3.009111283974769
10540,"Albany-Lebanon, OR",2021-05-01,2021,3871,129839,Oregon,Pacific,2.9813846378977042
10540,"Albany-Lebanon, OR",2021-06-01,2021,3869,129839,Oregon,Pacific,2.9798442686712003
10540,"Albany-Lebanon, OR",2021-07-01,2021,3856,129839,Oregon,Pacific,2.969831868698927
10540,"Albany-Lebanon, OR",2021-08-01,2021,3876,129839,Oregon,Pacific,2.985235560963963
10540,"Albany-Lebanon, OR",2021-09-01,2021,3858,129839,Oregon,Pacific,2.9713722379254306
10540,"Albany-Lebanon, OR",2021-10-01,2021,3849,129839,Oregon,Pacific,2.9644405764061648
10540,"Albany-Lebanon, OR",2021-11-01,2021,3991,129839,Oregon,Pacific,3.07380679148792
10540,"Albany-Lebanon, OR",2021-12-01,2021,3994,129839,Oregon,Pacific,3.076117345327675
10540,"Albany-Lebanon, OR",2022-01-01,2022,3977,129839,Oregon,Pacific,3.0630242069023943
10540,"Albany-Lebanon, OR",2022-02-01,2022,3989,129839,Oregon,Pacific,3.072266422261416
10540,"Albany-Lebanon, OR",2022-03-01,2022,4008,129839,Oregon,Pacific,3.0868999299132
10540,"Albany-Lebanon, OR",2022-04-01,2022,3999,129839,Oregon,Pacific,3.0799682683939342
10540,"Albany-Lebanon, OR",2022-05-01,2022,3985,129839,Oregon,Pacific,3.0691856838084086
10540,"Albany-Lebanon, OR",2022-06-01,2022,3973,129839,Oregon,Pacific,3.0599434684493874
10540,"Albany-Lebanon, OR",2022-07-01,2022,4006,129839,Oregon,Pacific,3.0853595606866966
10540,"Albany-Lebanon, OR",2022-08-01,2022,3978,129839,Oregon,Pacific,3.0637943915156463
10540,"Albany-Lebanon, OR",2022-09-01,2022,3975,129839,Oregon,Pacific,3.0614838376758913
10540,"Albany-Lebanon, OR",2022-10-01,2022,3979,129839,Oregon,Pacific,3.064564576128898
10580,"Albany-Schenectady-Troy, NY",2019-08-01,2019,40241,898791,New York,Middle Atlantic,4.477236643446585
10580,"Albany-Schenectady-Troy, NY",2019-09-01,2019,40077,898791,New York,Middle Atlantic,4.458989909778803
10580,"Albany-Schenectady-Troy, NY",2019-10-01,2019,39992,898791,New York,Middle Atlantic,4.449532761231477
10580,"Albany-Schenectady-Troy, NY",2019-11-01,2019,40306,898791,New York,Middle Atlantic,4.484468580571011
10580,"Albany-Schenectady-Troy, NY",2019-12-01,2019,40032,898791,New York,Middle Atlantic,4.453983184077277
10580,"Albany-Schenectady-Troy, NY",2020-01-01,2020,39872,898561,New York,Middle Atlantic,4.437316999068511
10580,"Albany-Schenectady-Troy, NY",2020-02-01,2020,39498,898561,New York,Middle Atlantic,4.395694894392256
10580,"Albany-Schenectady-Troy, NY",2020-03-01,2020,39297,898561,New York,Middle Atlantic,4.373325795355018
10580,"Albany-Schenectady-Troy, NY",2020-04-01,2020,39830,898561,New York,Middle Atlantic,4.432642858971177
10580,"Albany-Schenectady-Troy, NY",2020-05-01,2020,39690,898561,New York,Middle Atlantic,4.417062391980066
10580,"Albany-Schenectady-Troy, NY",2020-06-01,2020,39699,898561,New York,Middle Atlantic,4.418063993429495
10580,"Albany-Schenectady-Troy, NY",2020-07-01,2020,39839,898561,New York,Middle Atlantic,4.433644460420606
10580,"Albany-Schenectady-Troy, NY",2020-08-01,2020,39833,898561,New York,Middle Atlantic,4.4329767261209865
10580,"Albany-Schenectady-Troy, NY",2020-09-01,2020,40117,898561,New York,Middle Atlantic,4.464582816302955
10580,"Albany-Schenectady-Troy, NY",2020-10-01,2020,39972,898561,New York,Middle Atlantic,4.448445904062162
10580,"Albany-Schenectady-Troy, NY",2020-11-01,2020,39815,898561,New York,Middle Atlantic,4.4309735232221295
10580,"Albany-Schenectady-Troy, NY",2020-12-01,2020,39479,898561,New York,Middle Atlantic,4.393580402443463
10580,"Albany-Schenectady-Troy, NY",2021-01-01,2021,39295,899286,New York,Middle Atlantic,4.369577642707659
10580,"Albany-Schenectady-Troy, NY",2021-02-01,2021,38091,899286,New York,Middle Atlantic,4.235693650295901
10580,"Albany-Schenectady-Troy, NY",2021-03-01,2021,38372,899286,New York,Middle Atlantic,4.266940661813928
10580,"Albany-Schenectady-Troy, NY",2021-04-01,2021,38598,899286,New York,Middle Atlantic,4.2920717102234445
10580,"Albany-Schenectady-Troy, NY",2021-05-01,2021,39754,899286,New York,Middle Atlantic,4.42061813483141
10580,"Albany-Schenectady-Troy, NY",2021-06-01,2021,39585,899286,New York,Middle Atlantic,4.401825448188896
10580,"Albany-Schenectady-Troy, NY",2021-07-01,2021,40475,899286,New York,Middle Atlantic,4.500792851217521
10580,"Albany-Schenectady-Troy, NY",2021-08-01,2021,40492,899286,New York,Middle Atlantic,4.502683239814697
10580,"Albany-Schenectady-Troy, NY",2021-09-01,2021,40438,899286,New York,Middle Atlantic,4.496678476035433
10580,"Albany-Schenectady-Troy, NY",2021-10-01,2021,40799,899286,New York,Middle Atlantic,4.5368214338931105
10580,"Albany-Schenectady-Troy, NY",2021-11-01,2021,41607,899286,New York,Middle Atlantic,4.626670491923593
10580,"Albany-Schenectady-Troy, NY",2021-12-01,2021,42116,899286,New York,Middle Atlantic,4.683270950509626
10580,"Albany-Schenectady-Troy, NY",2022-01-01,2022,42232,899286,New York,Middle Atlantic,4.696170072702122
10580,"Albany-Schenectady-Troy, NY",2022-02-01,2022,42314,899286,New York,Middle Atlantic,4.705288417700264
10580,"Albany-Schenectady-Troy, NY",2022-03-01,2022,42694,899286,New York,Middle Atlantic,4.74754416281361
10580,"Albany-Schenectady-Troy, NY",2022-04-01,2022,42776,899286,New York,Middle Atlantic,4.756662507811753
10580,"Albany-Schenectady-Troy, NY",2022-05-01,2022,42573,899286,New York,Middle Atlantic,4.734089043974887
10580,"Albany-Schenectady-Troy, NY",2022-06-01,2022,41350,899286,New York,Middle Atlantic,4.5980922643074615
10580,"Albany-Schenectady-Troy, NY",2022-07-01,2022,42397,899286,New York,Middle Atlantic,4.714517962027653
10580,"Albany-Schenectady-Troy, NY",2022-08-01,2022,42186,899286,New York,Middle Atlantic,4.691054903556822
10580,"Albany-Schenectady-Troy, NY",2022-09-01,2022,42325,899286,New York,Middle Atlantic,4.706511610321966
10580,"Albany-Schenectady-Troy, NY",2022-10-01,2022,42322,899286,New York,Middle Atlantic,4.70617801233423
10620,"Albemarle, NC",2019-08-01,2019,2138,603965,North Carolina,South Atlantic,0.3539940228324489
10620,"Albemarle, NC",2019-09-01,2019,2278,603965,North Carolina,South Atlantic,0.377174174000149
10620,"Albemarle, NC",2019-10-01,2019,2288,603965,North Carolina,South Atlantic,0.3788298990835562
10620,"Albemarle, NC",2019-11-01,2019,2331,603965,North Carolina,South Atlantic,0.3859495169422069
10620,"Albemarle, NC",2019-12-01,2019,2343,603965,North Carolina,South Atlantic,0.3879363870422955
10620,"Albemarle, NC",2020-01-01,2020,2367,713040,North Carolina,South Atlantic,0.3319589363850556
10620,"Albemarle, NC",2020-02-01,2020,2343,713040,North Carolina,South Atlantic,0.3285930663076405
10620,"Albemarle, NC",2020-03-01,2020,2360,713040,North Carolina,South Atlantic,0.33097722427914283
10620,"Albemarle, NC",2020-04-01,2020,2361,713040,North Carolina,South Atlantic,0.33111746886570176
10620,"Albemarle, NC",2020-05-01,2020,2354,713040,North Carolina,South Atlantic,0.33013575675978907
10620,"Albemarle, NC",2020-06-01,2020,2358,713040,North Carolina,South Atlantic,0.33069673510602493
10620,"Albemarle, NC",2020-07-01,2020,2374,713040,North Carolina,South Atlantic,0.3329406484909682
10620,"Albemarle, NC",2020-08-01,2020,2380,713040,North Carolina,South Atlantic,0.33378211601032204
10620,"Albemarle, NC",2020-09-01,2020,2378,713040,North Carolina,South Atlantic,0.3335016268372041
10620,"Albemarle, NC",2020-10-01,2020,2398,713040,North Carolina,South Atlantic,0.3363065185683833
10620,"Albemarle, NC",2020-11-01,2020,2399,713040,North Carolina,South Atlantic,0.3364467631549422
10620,"Albemarle, NC",2020-12-01,2020,2408,713040,North Carolina,South Atlantic,0.33770896443397286
10620,"Albemarle, NC",2021-01-01,2021,2402,810180,North Carolina,South Atlantic,0.2964773260263151
10620,"Albemarle, NC",2021-02-01,2021,2442,810180,North Carolina,South Atlantic,0.3014145004813745
10620,"Albemarle, NC",2021-03-01,2021,2439,810180,North Carolina,South Atlantic,0.30104421239724505
10620,"Albemarle, NC",2021-04-01,2021,2461,810180,North Carolina,South Atlantic,0.3037596583475277
10620,"Albemarle, NC",2021-05-01,2021,2431,810180,North Carolina,South Atlantic,0.3000567775062332
10620,"Albemarle, NC",2021-06-01,2021,2429,810180,North Carolina,South Atlantic,0.29980991878348023
10620,"Albemarle, NC",2021-07-01,2021,2427,810180,North Carolina,South Atlantic,0.29956306006072725
10620,"Albemarle, NC",2021-08-01,2021,2418,810180,North Carolina,South Atlantic,0.2984521958083389
10620,"Albemarle, NC",2021-09-01,2021,2424,810180,North Carolina,South Atlantic,0.29919277197659777
10620,"Albemarle, NC",2021-10-01,2021,2425,810180,North Carolina,South Atlantic,0.29931620133797426
10620,"Albemarle, NC",2021-11-01,2021,2441,810180,North Carolina,South Atlantic,0.30129107111999803
10620,"Albemarle, NC",2021-12-01,2021,2435,810180,North Carolina,South Atlantic,0.30055049495173913
10620,"Albemarle, NC",2022-01-01,2022,2444,810180,North Carolina,South Atlantic,0.3016613592041275
10620,"Albemarle, NC",2022-02-01,2022,2452,810180,North Carolina,South Atlantic,0.30264879409513934
10620,"Albemarle, NC",2022-03-01,2022,2472,810180,North Carolina,South Atlantic,0.305117381322669
10620,"Albemarle, NC",2022-04-01,2022,2492,810180,North Carolina,South Atlantic,0.3075859685501987
10620,"Albemarle, NC",2022-05-01,2022,2498,810180,North Carolina,South Atlantic,0.3083265447184576
10620,"Albemarle, NC",2022-06-01,2022,2507,810180,North Carolina,South Atlantic,0.309437408970846
10620,"Albemarle, NC",2022-07-01,2022,2520,810180,North Carolina,South Atlantic,0.3110419906687403
10620,"Albemarle, NC",2022-08-01,2022,2509,810180,North Carolina,South Atlantic,0.30968426769359897
10620,"Albemarle, NC",2022-09-01,2022,2516,810180,North Carolina,South Atlantic,0.31054827322323436
10620,"Albemarle, NC",2022-10-01,2022,2508,810180,North Carolina,South Atlantic,0.3095608383322225
10660,"Albert Lea, MN",2019-08-01,2019,697,329539,Minnesota,West North Central,0.21150759090729776
10660,"Albert Lea, MN",2019-09-01,2019,727,329539,Minnesota,West North Central,0.22061121748867357
10660,"Albert Lea, MN",2019-10-01,2019,700,329539,Minnesota,West North Central,0.21241795356543536
10660,"Albert Lea, MN",2019-11-01,2019,700,329539,Minnesota,West North Central,0.21241795356543536
10660,"Albert Lea, MN",2019-12-01,2019,699,329539,Minnesota,West North Central,0.21211449934605614
10660,"Albert Lea, MN",2020-01-01,2020,692,379770,Minnesota,West North Central,0.18221555151802407
10660,"Albert Lea, MN",2020-02-01,2020,672,379770,Minnesota,West North Central,0.176949206098428
10660,"Albert Lea, MN",2020-03-01,2020,660,379770,Minnesota,West North Central,0.17378939884667036
10660,"Albert Lea, MN",2020-04-01,2020,677,379770,Minnesota,West North Central,0.17826579245332702
10660,"Albert Lea, MN",2020-05-01,2020,628,379770,Minnesota,West North Central,0.16536324617531664
10660,"Albert Lea, MN",2020-06-01,2020,633,379770,Minnesota,West North Central,0.16667983253021568
10660,"Albert Lea, MN",2020-07-01,2020,641,379770,Minnesota,West North Central,0.16878637069805408
10660,"Albert Lea, MN",2020-08-01,2020,631,379770,Minnesota,West North Central,0.16615319798825604
10660,"Albert Lea, MN",2020-09-01,2020,618,379770,Minnesota,West North Central,0.1627300734655186
10660,"Albert Lea, MN",2020-10-01,2020,619,379770,Minnesota,West North Central,0.1629933907364984
10660,"Albert Lea, MN",2020-11-01,2020,602,379770,Minnesota,West North Central,0.15851699712984174
10660,"Albert Lea, MN",2020-12-01,2020,605,379770,Minnesota,West North Central,0.15930694894278116
10660,"Albert Lea, MN",2021-01-01,2021,618,432137,Minnesota,West North Central,0.14301020278291376
10660,"Albert Lea, MN",2021-02-01,2021,592,432137,Minnesota,West North Central,0.1369935923098462
10660,"Albert Lea, MN",2021-03-01,2021,598,432137,Minnesota,West North Central,0.13838204088055409
10660,"Albert Lea, MN",2021-04-01,2021,604,432137,Minnesota,West North Central,0.13977048945126197
10660,"Albert Lea, MN",2021-05-01,2021,598,432137,Minnesota,West North Central,0.13838204088055409
10660,"Albert Lea, MN",2021-06-01,2021,596,432137,Minnesota,West North Central,0.13791922469031812
10660,"Albert Lea, MN",2021-07-01,2021,591,432137,Minnesota,West North Central,0.13676218421472822
10660,"Albert Lea, MN",2021-08-01,2021,600,432137,Minnesota,West North Central,0.13884485707079006
10660,"Albert Lea, MN",2021-09-01,2021,585,432137,Minnesota,West North Central,0.1353737356440203
10660,"Albert Lea, MN",2021-10-01,2021,591,432137,Minnesota,West North Central,0.13676218421472822
10660,"Albert Lea, MN",2021-11-01,2021,608,432137,Minnesota,West North Central,0.1406961218317339
10660,"Albert Lea, MN",2021-12-01,2021,612,432137,Minnesota,West North Central,0.14162175421220585
10660,"Albert Lea, MN",2022-01-01,2022,607,432137,Minnesota,West North Central,0.14046471373661595
10660,"Albert Lea, MN",2022-02-01,2022,606,432137,Minnesota,West North Central,0.14023330564149794
10660,"Albert Lea, MN",2022-03-01,2022,607,432137,Minnesota,West North Central,0.14046471373661595
10660,"Albert Lea, MN",2022-04-01,2022,602,432137,Minnesota,West North Central,0.13930767326102603
10660,"Albert Lea, MN",2022-05-01,2022,599,432137,Minnesota,West North Central,0.13861344897567207
10660,"Albert Lea, MN",2022-06-01,2022,596,432137,Minnesota,West North Central,0.13791922469031812
10660,"Albert Lea, MN",2022-07-01,2022,601,432137,Minnesota,West North Central,0.13907626516590801
10660,"Albert Lea, MN",2022-08-01,2022,600,432137,Minnesota,West North Central,0.13884485707079006
10660,"Albert Lea, MN",2022-09-01,2022,601,432137,Minnesota,West North Central,0.13907626516590801
10660,"Albert Lea, MN",2022-10-01,2022,595,432137,Minnesota,West North Central,0.13768781659520013
10700,"Albertville, AL",2019-08-01,2019,1829,857755,Alabama,East South Central,0.21323105082453614
10700,"Albertville, AL",2019-09-01,2019,1881,857755,Alabama,East South Central,0.21929338797208991
10700,"Albertville, AL",2019-10-01,2019,1882,857755,Alabama,East South Central,0.21940997137877366
10700,"Albertville, AL",2019-11-01,2019,1870,857755,Alabama,East South Central,0.21801097049856896
10700,"Albertville, AL",2019-12-01,2019,1871,857755,Alabama,East South Central,0.21812755390525265
10700,"Albertville, AL",2020-01-01,2020,1860,992060,Alabama,East South Central,0.18748865996008307
10700,"Albertville, AL",2020-02-01,2020,1820,992060,Alabama,East South Central,0.1834566457673931
10700,"Albertville, AL",2020-03-01,2020,1831,992060,Alabama,East South Central,0.18456544967038285
10700,"Albertville, AL",2020-04-01,2020,1849,992060,Alabama,East South Central,0.18637985605709334
